confidence,datetaken,latitude,longitude,owner,ownername,relevant,title,url,wild
89.54504728317261,2021-01-16T16:23:22.000Z,-25.265323,27.141099,11555596@N02,EKatBoechat,true,Zebra. Pilanesberg Game Reserve. South Africa. Jan/2021,https://live.staticflickr.com/65535/51074621882_e2424e4e8f_b.jpg,true
87.89147138595581,2021-01-16T16:23:26.000Z,-25.265323,27.141099,11555596@N02,EKatBoechat,true,Zebra. Pilanesberg Game Reserve. South Africa. Jan/2021,https://live.staticflickr.com/65535/51073822983_c3bea07af0_b.jpg,true
72.7842926979065,2021-01-16T16:23:51.000Z,-25.265323,27.141119,11555596@N02,EKatBoechat,true,Zebra. Pilanesberg Game Reserve. South Africa. Jan/2021,https://live.staticflickr.com/65535/51074518276_9c94e5183c_b.jpg,true
43.0056095123291,2021-01-17T10:57:43.000Z,-25.223431,27.066455,11555596@N02,EKatBoechat,true,Zebra. Pilanesberg Game Reserve. South Africa. Jan/2021,https://live.staticflickr.com/65535/51005340765_f70d21cf0c_b.jpg,true
82.30617046356201,2021-01-17T11:59:39.000Z,-25.222328,26.987927,11555596@N02,EKatBoechat,true,Zebra. Pilanesberg Game Reserve. South Africa. Jan/2021,https://live.staticflickr.com/65535/51005340705_c2254586a5_b.jpg,true
79.83179092407227,2021-01-17T14:00:21.000Z,-25.264687,27.139780,11555596@N02,EKatBoechat,true,Zebra. Pilanesberg Game Reserve. South Africa. Jan/2021,https://live.staticflickr.com/65535/51005340645_1d9ef0e9e1_b.jpg,true
82.82248377799988,2021-01-18T13:51:26.000Z,-25.284109,27.129788,11555596@N02,EKatBoechat,true,Zebra. Pilanesberg Game Reserve. South Africa. Jan/2021,https://live.staticflickr.com/65535/51073822483_a6f69d13fa_b.jpg,true
89.52769637107849,2021-01-18T13:06:29.000Z,-25.254364,27.188597,11555596@N02,EKatBoechat,true,Zebra. Pilanesberg Game Reserve. South Africa. Jan/2021,https://live.staticflickr.com/65535/51074517781_4a2fdf9401_b.jpg,true
82.62295722961426,2021-01-18T13:50:32.000Z,-25.284045,27.129852,11555596@N02,EKatBoechat,true,Zebra. Pilanesberg Game Reserve. South Africa. Jan/2021,https://live.staticflickr.com/65535/51074621002_81b7c8984b_b.jpg,true
34.33086574077606,2021-01-18T13:51:25.000Z,-25.284031,27.129772,11555596@N02,EKatBoechat,true,Zebra. Pilanesberg Game Reserve. South Africa. Jan/2021,https://live.staticflickr.com/65535/51073822283_76e8ac3f68_b.jpg,true
