,datetaken,encounter_latitude,encounter_longitude,owner,ownername,relevant,title,url,wild,confidence,user_location_name,user_coordinates,user_latitude,user_longitude,encounter_coordinates,residing_mongodb_collection,num_encounters_at_coords
10,2019-07-31T17:27:23.000Z,,,65122389@N03,ansgar11,True,The Lynx King,https://live.staticflickr.com/65535/49692241356_f33712bfde_b.jpg,unknown,,"Valladolid, Spain","(41.6529426574707, -4.728384017944336)",41.6529426574707,-4.728384017944336,"(nan, nan)","['iberian lynx general multilingual', 'iberian lynx general']",113
11,2020-02-01T12:47:17.000Z,,,187443543@N07,miryam.tks,True,Bolos VS lynx,https://live.staticflickr.com/65535/49662307427_143562a069_b.jpg,TRUE,,,,,,"(nan, nan)",['iberian lynx general'],113
12,2020-02-29T05:29:18.000Z,,,187093460@N03,ongacer,True,Lynx (donana park),https://live.staticflickr.com/65535/49600154612_d8002291b7_b.jpg,TRUE,,,,,,"(nan, nan)",['iberian lynx general'],113
13,2020-02-06T10:23:13.000Z,,,142538528@N03,vilaramon,True,Lynx-7,https://live.staticflickr.com/65535/49537558193_0d35ba9fcd_b.jpg,TRUE,,,,,,"(nan, nan)",['iberian lynx general'],113
14,2020-02-06T09:19:37.000Z,,,142538528@N03,vilaramon,True,Lynx-1,https://live.staticflickr.com/65535/49537558438_4d35c7ae4d_b.jpg,TRUE,,,,,,"(nan, nan)",['iberian lynx general'],113
15,2020-02-06T09:19:52.000Z,,,142538528@N03,vilaramon,True,Lynx-2,https://live.staticflickr.com/65535/49537558408_b9dc48d6e9_b.jpg,TRUE,,,,,,"(nan, nan)",['iberian lynx general'],113
16,2020-02-06T10:22:54.000Z,,,142538528@N03,vilaramon,True,Lynx-3,https://live.staticflickr.com/65535/49537558323_b9c285b0c0_b.jpg,TRUE,,,,,,"(nan, nan)",['iberian lynx general'],113
17,2020-02-06T10:22:55.000Z,,,142538528@N03,vilaramon,True,Lynx-4,https://live.staticflickr.com/65535/49538279357_e6211c1579_b.jpg,TRUE,,,,,,"(nan, nan)",['iberian lynx general'],113
18,2020-02-06T10:22:58.000Z,,,142538528@N03,vilaramon,True,Lynx-5,https://live.staticflickr.com/65535/49538279337_9e4d776d2f_b.jpg,TRUE,,,,,,"(nan, nan)",['iberian lynx general'],113
19,2020-02-06T10:22:59.000Z,,,142538528@N03,vilaramon,True,Lynx-6,https://live.staticflickr.com/65535/49538052226_13605729e8_b.jpg,TRUE,,,,,,"(nan, nan)",['iberian lynx general'],113
20,2020-02-06T10:23:30.000Z,,,142538528@N03,vilaramon,True,Lynx-8,https://live.staticflickr.com/65535/49537558163_a50dc634cd_b.jpg,TRUE,,,,,,"(nan, nan)",['iberian lynx general'],113
21,2020-02-06T10:23:46.000Z,,,142538528@N03,vilaramon,True,Lynx-9,https://live.staticflickr.com/65535/49538279142_b529cb4f77_b.jpg,TRUE,,,,,,"(nan, nan)",['iberian lynx general'],113
22,2020-02-08T02:27:19.000Z,,,131448932@N02,gypaetebarbu30,True,lynx pardelle-21,https://live.staticflickr.com/65535/49505390017_738286e60e_b.jpg,TRUE,,,,,,"(nan, nan)",['iberian lynx general'],113
23,2020-02-08T02:24:00.000Z,,,131448932@N02,gypaetebarbu30,True,lynx pardelle-20,https://live.staticflickr.com/65535/49504653113_200ee3542f_b.jpg,TRUE,,,,,,"(nan, nan)",['iberian lynx general'],113
